code,name_en,name_km,kind,parent_id,latitude,longitude
02130111,Boeng Reang,បឹងរាំង,village,021301,12.82487456,103.2648579
021302,Kaos Krala,គាស់ក្រឡ,commune,0213,12.7552779,103.2628249
02130201,Koas Krala,គាស់ក្រឡ,village,021302,12.76792099,103.2638381
02130202,Spean,ស្ពាន,village,021302,12.76215741,103.2698726
02130203,Muk Voat,មុខវត្ដ,village,021302,12.77010783,103.2637403
02130204,Tuol Ballangk,ទួលបល្ល័ង្គ,village,021302,12.77122472,103.2617619
02130205,Tuol Ta Muem,ទួលតាមឹម,village,021302,12.75157172,103.272523
02130206,Thmei,ថ្មី,village,021302,12.75138597,103.2621091
02130207,Prey Popeael,ព្រៃពពេល,village,021302,12.75743809,103.2573621
02130208,Boeng Chhneah,បឹងឈ្នះ,village,021302,12.74420905,103.2498003
02130209,Damnak KoKaoh,ដំណាក់កកោះ,village,021302,12.73945207,103.2480742
021303,Hab,ហប់,commune,0213,12.7872473,103.3055801
02130301,Hab,ហប់,village,021303,12.80183266,103.3007529
02130302,Chambak,ចំបក់,village,021303,12.79094982,103.300835
02130303,Sambour,សំបូរ,village,021303,12.78797199,103.2974287
02130304,Sameakki,សាមគ្គី,village,021303,12.78323207,103.2788102
02130305,Trapeang Dang Tuek,ត្រពាំងដងទឹក,village,021303,12.78948699,103.2801586
02130306,Kouk Trom,គោកត្រុំ,village,021303,12.81950048,103.3254962
02130307,Slaeng Chuor,ស្លែងជួរ,village,021303,12.77438281,103.3152669
021304,Preah Phos,ព្រះផុស,commune,0213,12.6568435,103.2579666
02130401,Sach Hab,សាច់ហាប់,village,021304,12.74925904,103.3034525
02130402,Boeng Preah,បឹងព្រះ,village,021304,12.74231396,103.2750536
02130403,Prey Phdau,ព្រៃផ្ដៅ,village,021304,12.72070159,103.2737449
02130404,Kab Prich,កាប់ព្រិច,village,021304,12.73548632,103.2718216
02130405,Ta Khao,តាខោ,village,021304,12.73574935,103.2858624
02130406,Koy Veaeng,កុយវែង,village,021304,12.69326052,103.2478569
02130407,Prey Chak,ព្រៃចក,village,021304,12.68778534,103.2800617
02130408,Ta Nuot,តានួត,village,021304,12.65657835,103.2559413
02130409,Boeng Preah Kralanh,បឹងព្រះក្រឡាញ់,village,021304,12.70704117,103.3184556
021305,Doun Ba,ដូនបា,commune,0213,12.7757525,103.1435407
02130501,Ba Srae,បាស្រែ,village,021305,12.76795715,103.2501436
02130502,Doun Ba,ដូនបា,village,021305,12.76882423,103.2445937
02130503,Prey Phneas,ព្រៃភ្ញាស់,village,021305,12.77434251,103.2520705
02130504,Tuol Lieb,ទួលលៀប,village,021305,12.77245217,103.2355895
02130505,Kouk Roka,គោករកា,village,021305,12.76861023,103.2301366
02130506,Klaeng Kong,ខ្លែងគង់,village,021305,12.76008099,103.2387971
02130507,Khvaeng,ខ្វែង,village,021305,12.75425675,103.2275198
02130508,Prey Paen,ព្រៃប៉ែន,village,021305,12.7494108,103.2233269
021306,Chhnal Moan,ឆ្នាល់មាន់,commune,0213,12.6648303,103.1395589
02130601,Krang Svat,ក្រាំងស្វាត,village,021306,12.70516188,103.2041163
02130602,Banteay Char,បន្ទាយចារ,village,021306,12.72085132,103.222559
02130603,Prey Sen,ព្រៃសិន,village,021306,12.66317356,103.2118393
02130604,Prey Totueng,ព្រៃទទឹង,village,021306,12.69582452,103.1854928
02130605,Samraong,សំរោង,village,021306,12.61919507,103.1858595
02130606,Ruessei Preah,ឫស្សីព្រះ,village,021306,12.71411492,103.2276146
02130607,Chhnal Moan,ឆ្នាល់មាន់់,village,021306,12.71596345,103.2161663
0214,Rukh Kiri,រុក្ខគិរី,district,02,12.6451857,103.3905003
021401,Preaek Chik,ព្រែកជីក,commune,0214,12.6451857,103.3905003
02140101,Siem,សៀម,village,021401,12.67911972,103.4112847
02140102,Khnach Ampor,ខ្នាចអំពរ,village,021401,12.63114308,103.3808829
02140103,Chhkae Kham Praeus,ឆ្កែខាំប្រើស,village,021401,12.65833193,103.4058899
02140104,Preaek Ta Ven,ព្រែកតាវេន,village,021401,12.60210475,103.3435784
02140105,Preaek Chik,ព្រែកជីក,village,021401,12.58417129,103.3162409
02140106,Ou Rumcheck,អូររំចេក,village,021401,12.56488387,103.3488354
02140107,Thnam,ថ្នំ,village,021401,12.60905123,103.3766407
021402,Prey Tralach,ព្រៃត្រឡាច,commune,0214,12.5805851,103.4556163
02140201,Chong Por,ចុងពរ,village,021402,12.62385809,103.4542542
02140204,Paen,ប៉ែន,village,021402,12.57915053,103.4708213
02140206,Prey Khlout,ព្រៃខ្លូត,village,021402,12.6021466,103.491137
02140207,Prey Tralach,ព្រៃត្រឡាច,village,021402,12.58083489,103.4540058
02140208,Roung,រូង,village,021402,12.55919363,103.4154109
02140219,Srah That,ស្រះថត,village,021402,,
02140220,Roung Pir,រូង២,village,021402,,
021403,Mukh Reah,មុខរាហ៍,commune,0214,12.5512046,103.5755118
02140301,Srah Kuy,ស្រះគុយ,village,021403,,
02140302,Mukh Rea Pir,មុខរាហ៍ ២,village,021403,,
02140303,Svay Ya,ស្វាយយ៉,village,021403,,
02140304,Tuol Svay,ទួលស្វាយ,village,021403,,
02140305,Ta Preat,តាព្រាត,village,021403,,
02140306,Mukh Rea Muoy,មុខរាហ៍១,village,021403,,
02140307,Danghao,ដង្ហោ,village,021403,,
021404,Sdok Pravoek,ស្តុកប្រវឹក,commune,0214,12.5388083,103.5238534
02140401,Sdok Pravuek,ស្ដុកប្រវឹក,village,021404,,
02140402,Kaoh Thum,កោះធំ,village,021404,,
02140403,Preah Andoung,ព្រះអណ្ដូង,village,021404,,
02140404,Tuol Kokir,ទួលគគីរ,village,021404,,
02140405,Prey Ampoan,ព្រៃអម្ពាន់,village,021404,,
02140406,Pralay Dabprambei,ប្រឡាយ១៨,village,021404,,
021405,Basak,បាសាក់,commune,0214,12.5966974,103.3337994
02140501,Chhuk,ឈូក,village,021405,,
02140502,Basak,បាសាក់,village,021405,,
02140503,Kamraeng,កំរ៉ែង,village,021405,,
02140504,Ta Preal,តាព្រាល,village,021405,,
02140505,Chrang Khpos,ច្រាំងខ្ពស់,village,021405,,
03,Kampong Cham,កំពង់ចាម,province,,11.9924294,105.4645408
0301,Batheay,បាធាយ,district,03,11.9896148,104.9432659
030101,Batheay,បាធាយ,commune,0301,11.9896148,104.9432659
03010101,Svay Pok,ស្វាយពក,village,030101,11.99817607,104.950574
03010102,Batheay,បាធាយ,village,030101,11.99163624,104.9432264
03010103,Srah Pring,ស្រះព្រីង,village,030101,11.99026474,104.9615343
03010104,Chreaek,ជ្រែក,village,030101,11.99901978,104.9224272
03010105,Tuol,ទួល,village,030101,11.97962776,104.8875
03010106,Ou Mal,អូរម៉ាល់,village,030101,11.94345325,104.8320139
030102,Chbar Ampov,ច្បារអំពៅ,commune,0301,11.9231801,104.9732245
03010201,Chbar Ampov,ច្បារអំពៅ,village,030102,11.94813242,104.9731587
03010202,Tuol Chan,ទួលចាន់,village,030102,11.9242847,104.9737121
03010203,Anlong Chrey,អន្លង់ជ្រៃ,village,030102,11.94966151,105.0175017
03010204,Stueng Chveng,ស្ទឹងឆ្វេង,village,030102,11.92097598,105.0022092
030103,Chealea,ជាលា,commune,0301,11.9073488,104.9505671
03010301,Chea Lea,ជាលា,village,030103,11.91448275,104.9286593
03010302,Ta Ngil,តាង៉ិល,village,030103,11.90076077,104.9594992
03010303,Tang Krang,តាំងក្រាំង,village,030103,11.89194118,104.9466907
03010304,Baek Peang,បែកពាង,village,030103,11.92245952,104.9301725
03010305,Phnum Thum,ភ្នំធំ,village,030103,11.89504045,104.934073
030104,Cheung Prey,ជើងព្រៃ,commune,0301,12.1557853,105.0791228
03010401,Cheung Prey,ជើងព្រៃ,village,030104,12.05867039,104.9684617
03010402,Andoung Snay,អណ្ដូងស្នាយ,village,030104,12.05151695,104.9677919
03010403,Prasoutr Ka,"ប្រសូត្រ ""ក""",village,030104,12.0537109,104.9447846
03010404,Prasoutr Kha,"ប្រសូត្រ ""ខ""",village,030104,12.04636737,104.9435182
03010405,Trabaek,ត្របែក,village,030104,12.06230212,104.9445255
03010406,Trayang Pong,ត្រយ៉ងពង,village,030104,12.0725577,104.946205
030105,Me Pring,មេព្រីង,commune,0301,12.026439,104.9399572
03010501,Me Pring,មេព្រីង,village,030105,12.0251955,104.9381481
03010502,Tang Thlaeung,តាំងថ្លើង,village,030105,12.03033178,104.9363646
03010503,Tang Srei,តាំងស្រី,village,030105,12.01628862,104.9425506
03010504,Tang Roleang,តាំងរលាង,village,030105,12.0283871,104.9349135
03010505,Prey Kao,ព្រៃកោ,village,030105,12.03883323,104.9390362
030106,Ph'av,ផ្អាវ,commune,0301,12.0259113,104.9651706
03010601,Ph'av,ផ្អាវ,village,030106,12.02690045,104.9660492
03010602,Samraong,សំរោង,village,030106,12.03336638,104.9648816
03010603,Tang Boeng,តាំងបឹង,village,030106,12.01240383,104.9665196
03010604,Ba Kal,បាកាល,village,030106,12.02137486,104.9657651
03010605,Prey Nhea,ព្រៃញា,village,030106,12.038548,104.9626851
03010606,Kandaol,កណ្ដោល,village,030106,12.01681697,104.9659219
030107,Sambour,សំបូរ,commune,0301,11.867459,104.8506402
03010701,Sambour,សំបូរ,village,030107,11.87579138,104.8510991
03010702,Balang,បាលាំង,village,030107,11.89135003,104.877812
03010703,Veal,វាល,village,030107,11.89193976,104.8822653
03010704,Sangkaeub,សង្កើប,village,030107,11.88522452,104.8925984
03010705,Ta Poy,តាពយ,village,030107,11.89041303,104.9115125
03010706,Chong,ចុង,village,030107,11.88685029,104.9128267
03010707,Ta Baek,តាបែក,village,030107,11.88800915,104.9171238
030108,Sandaek,សណ្ដែក,commune,0301,12.1714333,104.9973028
03010801,Kakpal,កប៉ាល់,village,030108,12.12165626,104.9568009
03010802,Pou Stieng,ពោធិស្ទៀង,village,030108,12.13027632,104.9695379
03010803,Svay Prey,ស្វាយព្រៃ,village,030108,12.14227813,104.984325
03010804,Tang Chrey,តាំងជ្រៃ,village,030108,12.12472473,104.9815321
03010805,Sroengk,ស្រឹង្គ,village,030108,12.11345663,104.9812756
030109,Tang Krang,តាំងក្រាំង,commune,0301,11.8479009,104.9213643
03010901,Phnum Del,ភ្នំដិល,village,030109,11.88682062,104.9373806
03010902,Cheung Chhnok,ជើងឆ្នុក,village,030109,11.87942272,104.9361427
03010903,Tboung Phnum,ត្បូងភ្នំ,village,030109,11.87334542,104.9360156
03010904,Popit,ពពិត,village,030109,11.85736209,104.9226052
03010905,Ak Tieng,អកទៀង,village,030109,11.84569683,104.9261524
03010906,Kampong Preah,កំពង់ព្រះ,village,030109,11.8764959,104.9529559
03010907,Tang Kouk,តាំងគោក,village,030109,11.85149361,104.9255999
03010908,Prasat,ប្រាសាទ,village,030109,11.87065794,104.9295522
030110,Tang Krasang,តាំងក្រសាំង,commune,0301,12.0810836,104.9213643
03011001,Boeng Veaeng,បឹងវែង,village,030110,12.07504024,104.9268896
03011002,Kradas Ka,ក្រដាស ក,village,030110,12.08671667,104.9322805
03011003,Kradas Kha,ក្រដាស ខ,village,030110,12.08477264,104.9335674
03011004,Sdok Thum,ស្ដុកធំ,village,030110,12.08777918,104.9539117
03011005,Trav Phni,ត្រាវភ្នី,village,030110,12.09334118,104.9557854
03011006,Khvet,ខ្វិត,village,030110,12.09756407,104.9533587
03011007,Boeng,បឹង,village,030110,12.10900384,104.952502
03011008,Khtum,ខ្ទុំ,village,030110,12.10252025,104.9557747
03011009,Chan,ចាន់,village,030110,12.09787356,104.967575
03011010,Chi Neang,ជីនាង,village,030110,12.10634617,104.9594225
030111,Trab,ត្រប់,commune,0301,12.1975494,104.9272044
03011101,Roung Damrei,រោងដំរី,village,030111,12.1095764,104.9244724
03011102,Kampouk,កំពោក,village,030111,12.12042005,104.9267394
03011103,Phnum Touch,ភ្នំតូច,village,030111,12.12843472,104.9356981
03011104,Tum Prong,ទំព្រង,village,030111,12.13406946,104.9388032
03011105,Thmei,ថ្មី,village,030111,12.13954071,104.9387928
03011106,Pou Ruessei,ពោធិឫស្សី,village,030111,12.1473469,104.9473022
03011107,Trab,ត្រប់,village,030111,12.14183893,104.9445183
03011108,Chan Kong,ចាន់គង់,village,030111,12.14261811,104.9522663
03011109,Thkov,ថ្កូវ,village,030111,12.13854077,104.9600334
03011110,Thma Kaev,ថ្មកែវ,village,030111,12.14337874,104.9583691
03011111,Rout,រោធ,village,030111,12.25706404,104.9684476
030112,Tumnob,ទំនប់,commune,0301,12.0797838,104.9756466
03011201,Tumnob Leu,ទំនប់លើ,village,030112,12.07690258,104.9745427
03011202,Prayuk,ប្រយុក,village,030112,12.07999609,104.9831249
03011203,Doun Paen,ដូនប៉ែន,village,030112,12.08845092,104.9732275
03011204,Rung,រូង,village,030112,12.08989855,104.981608
03011205,Prasam,ប្រសាំ,village,030112,12.09844468,104.9831329
03011206,Sroengk,ស្រឹង្គ,village,030112,12.10575199,104.9875436
03011207,Trapeang Snao,ត្រពាំងស្នោ,village,030112,12.08487098,105.0040116
0302,Chamkar Leu,ចំការលើ,district,03,12.3143863,105.2750719
030201,Bos Khnor,បុសខ្នុរ,commune,0302,12.1812578,105.3189726
03020101,Saray,សារ៉ាយ,village,030201,12.17286306,105.3241107
03020102,Doun Thi,ដូនធី,village,030201,12.12809234,105.3372357
03020103,Thlok Kravan,ថ្លុកក្រវ៉ាន់,village,030201,12.17590569,105.3205938
03020104,Veal Thnong,វាលធ្នង់,village,030201,12.13978596,105.3366622
03020105,Bos Khnor,បុសខ្នុរ,village,030201,12.18138615,105.3203706
03020106,Chranaom,ច្រណោម,village,030201,12.15887428,105.3308036
03020107,Prasaeur,ប្រសើរ,village,030201,12.17874018,105.3171685
03020108,Dab Meakkakra,១០មករា,village,030201,12.18234152,105.3231294
03020109,Sameakki,សាមគ្គី,village,030201,12.17457898,105.3260615
03020110,Chamkar Kabbas,ចំការកប្បាស,village,030201,12.19684486,105.3170613
03020111,Samsebpram,៣៥,village,030201,12.19813168,105.3147186
030202,Chamkar Andoung,ចំការអណ្ដូង,commune,0302,12.3376855,105.2077798
03020201,Chamkar Andoung,ចំការអណ្ដូង,village,030202,12.34129764,105.1819416
03020202,Souchey,សូរជៃ,village,030202,12.34102573,105.1688343
03020203,Svay Chuor,ស្វាយជួរ,village,030202,12.34132127,105.1585787
03020204,Ou Kravan,អូរក្រវ៉ាន់,village,030202,12.341018,105.1511834
03020205,Doun Bos,ដូនបុស្ស,village,030202,12.35451743,105.1549257
03020206,Choam Chrey,ជាំជ្រៃ,village,030202,12.36516839,105.173164
03020208,Phum Lekh Pir,ភូមិលេខ ២,village,030202,12.3570437,105.2048292
03020209,Phum Dab Muoy,ភូមិ១១,village,030202,12.37314523,105.1857628
03020210,Phum Sam Bei,ភូមិ៣៣,village,030202,12.33895167,105.2445959
03020211,Phum Mphey Pir,ភូមិ២២,village,030202,12.37127532,105.2194667
03020212,Ta Prok,តាប្រ៉ុក,village,030202,12.33170156,105.2613748
03020213,Phum Lekh Muoy,ភូមិលេខ ១,village,030202,12.33989929,105.2028291
03020214,Sahak Kreas,សហគ្រាស,village,030202,12.32386873,105.2107357
03020215,Sahak Kroan,សហគ្រាន់,village,030202,12.29075184,105.2115094
03020216,Sraong Chan,ស្រោងចាន់,village,030202,12.30159917,105.1932169
03020217,Roung Chakr,រោងចក្រ,village,030202,12.3571123,105.2211934
03020218,Kromhun,ក្រុមហ៊ុន,village,030202,12.35077263,105.2216756
030203,Cheyyou,ជយោ,commune,0302,12.3074319,105.348246
03020301,Spueu Ka,"ស្ពឺ ""ក""",village,030203,12.32416292,105.3330511
03020302,Cheyyou,ជយោ,village,030203,12.30859869,105.341189
03020303,Ou Peh,អូរប៉ិះ,village,030203,12.31740287,105.3651403
03020304,Trapeang Ruessei,ត្រពាំងឫស្សី,village,030203,12.32827568,105.3696252
03020305,Trapeang Lpov,ត្រពាំងល្ពៅ,village,030203,12.31005251,105.3837075
030204,Lvea Leu,ល្វាលើ,commune,0302,12.323231,105.2662931
03020401,Kbal Hong Thmei,ក្បាលហុងថ្មី,village,030204,12.33132654,105.2837429
03020402,Kbal Hong Chas,ក្បាលហុងចាស់,village,030204,12.32811999,105.2800881
03020403,Kralaeng Kaeut,ក្រឡែងកើត,village,030204,12.34592993,105.2850004
03020404,Kralaeng Lech,ក្រឡែងលិច,village,030204,12.34476435,105.2840517
03020405,Lvea Cheung,ល្វាជើង,village,030204,12.34433825,105.2850815
03020406,Lvea Tboung,ល្វាត្បូង,village,030204,12.33330187,105.2799464
03020407,Phum Bei,ភូមិ បី,village,030204,12.36230733,105.2847514
030205,Spueu,ស្ពឺ,commune,0302,12.3417736,105.3313039
03020501,Banteay Chey,បន្ទាយជ័យ,village,030205,12.32846142,105.3152871
03020502,Popreng,ពព្រេង,village,030205,12.34806721,105.3303219
03020503,Ou Veay,អូរវាយ,village,030205,12.35751029,105.3573403
03020504,Peaeng Meas Cheung,ពែងមាសជើង,village,030205,12.33958441,105.3306148
03020505,Peaeng Meas Tboung,ពែងមាសត្បូង,village,030205,12.33909875,105.3284067
03020506,Spueu Lech,ស្ពឺលិច,village,030205,12.3342402,105.3228361
03020507,Spueu Kaeut,ស្ពឺកើត,village,030205,12.33304767,105.3294293
03020508,Veal,វាល,village,030205,12.34296079,105.3278872
030206,Svay Teab,ស្វាយទាប,commune,0302,12.2905182,105.2545888
03020601,Trapeang Beng,ត្រពាំងបេង,village,030206,12.28114559,105.2565798
03020602,Pramat Dei,ប្រម៉ាត់ដី,village,030206,12.30656344,105.2865213
03020603,Veal Ri Lech,វាលរីលិច,village,030206,12.2896689,105.2795784
03020604,Svay Teab,ស្វាយទាប,village,030206,12.2914035,105.2812355
03020605,Proeks,ព្រឹក្ស,village,030206,12.3048757,105.2557935
03020606,Thnal Baek Lech,ថ្នល់បែកលិច,village,030206,12.3112752,105.2774951
03020607,Tang Krang,តាំងក្រង់,village,030206,12.27422066,105.2819805
03020608,Moha,មហា,village,030206,12.28979407,105.2431986
03020609,Bos Thlan,បុសថ្លាន់,village,030206,12.26838044,105.2209628
03020610,Srae Preal,ស្រែព្រាល,village,030206,12.30690146,105.2651945
03020611,Ou Da,អូរដា,village,030206,12.28905142,105.290705
03020612,Thnal Baek Kaeut,ថ្នល់បែកកើត,village,030206,12.31619124,105.2808756
03020613,Veal Ri Kaeut,វាលរីកើត,village,030206,12.28747777,105.2821877
03020614,Phum Chetseb Prampir,ភូមិ៧៧,village,030206,12.30403134,105.2496309
030207,Ta Ong,តាអុង,commune,0302,12.2433786,105.3014109
03020701,Ta Ong,តាអុង,village,030207,12.23731487,105.299484
03020702,Sampoar,សំពរ័,village,030207,12.23870026,105.2322012
03020703,Tuol Prak,ទួលប្រាក់,village,030207,12.26317777,105.3461603
03020704,Tuol Meas,ទួលមាស,village,030207,12.2581754,105.340131
03020705,Tuol Paen,ទួលប៉ែន,village,030207,12.27908165,105.3555882
03020706,Chamraeun Phal,ចំរើនផល,village,030207,12.27333344,105.3313596
03020707,Trapeang Chhuk,ត្រពាំងឈូក,village,030207,12.24131715,105.2281488
03020708,Tuol Srov,ទួលស្រូវ,village,030207,12.27955063,105.3423746
03020709,Phum Samseb,ភូមិ ៣០,village,030207,12.23766964,105.3367489
03020710,Phum Sammuoy,ភូមិ ៣១,village,030207,12.22172603,105.3220279
03020711,Phum Sampir,ភូមិ ៣២,village,030207,12.22150133,105.3049365
03020712,Phum Sambei,ភូមិ ៣៣,village,030207,12.22094917,105.2799013
03020713,Phum Sambuon,ភូមិ ៣៤,village,030207,12.21655391,105.2801358
030208,Ta Prok,តាប្រុក,commune,0302,12.3867879,105.2253316
03020801,Srae Prang,ស្រែប្រាំង,village,030208,12.38883609,105.2093526
03020802,Rumchek,រំចេក,village,030208,12.38316847,105.2493287
03020803,Neang Leung,នាងលើង,village,030208,12.39661601,105.2489183
03020804,Svay Teab,ស្វាយទាប,village,030208,12.36204314,105.2293292
03020805,Ou Ta Saeng,អូរតាសែង,village,030208,12.39251828,105.229733
03020806,Chhuk,ឈូក,village,030208,12.38425082,105.2424578
03020807,Phlak,ផ្លាក,village,030208,12.39702244,105.2591305
0303,Cheung Prey,ជើងព្រៃ,district,03,12.1557853,105.0791228
030301,Khnor Dambang,ខ្នុរដំបង,commune,0303,12.0204252,105.0148322
03030101,Rovieng,រវៀង,village,030301,12.03813384,105.0190693
03030102,Khnor Dambang,ខ្នុរដំបង,village,030301,12.01849174,105.0138865
03030103,Veal,វាល,village,030301,12.00154421,105.0150339
030302,Kouk Rovieng,គោករវៀង,commune,0303,12.0439179,104.9914601
03030201,Kouk Rovieng,គោករវៀង,village,030302,12.04210427,104.986931
03030202,Totoul,ទទោល,village,030302,12.00905046,104.9883106
03030203,Ba Krong,បាគ្រង,village,030302,12.00364204,104.9808239
03030204,Chhuk,ឈូក,village,030302,12.04522456,104.9985259
030303,Pdau Chum,ផ្ដៅជុំ,commune,0303,12.0520101,105.0466501
03030301,Phdau Chum Lech,ផ្ដៅជុំលិច,village,030303,12.01188867,105.0307162
03030302,Phdau Chum Kaeut,ផ្ដៅជុំកើត,village,030303,12.01147185,105.0374132
03030303,Chheu Teal,ឈើទាល,village,030303,12.04294141,105.0484337
03030304,Cham Neang,ចាំនាង,village,030303,12.01238278,105.0526908
030304,Prey Char,ព្រៃចារ,commune,0303,12.014629,105.088784
03030401,Pnov Lech,ពៅ្នលិច,village,030304,12.03950505,105.0854775
03030402,Pnov Kaeut,ពៅ្នកើត,village,030304,12.04876246,105.0949992
03030403,Prey Char Krau,ព្រៃចារក្រៅ,village,030304,12.01116164,105.0893821
03030404,Siem Baoy,សៀមបោយ,village,030304,12.00813094,105.0928536
03030405,Bati,បាទី,village,030304,12.02726644,105.0942566
03030406,Prey Char Knong,ព្រៃចារក្នុង,village,030304,12.01532271,105.0859568
030305,Pring Chrum,ព្រីងជ្រុំ,commune,0303,12.1793212,105.0557415
03030501,Pring Chrum,ព្រីងជ្រុំ,village,030305,12.17452362,105.0449092
03030502,Trapeang Tuem,ត្រពាំងទឹម,village,030305,12.17838305,105.0562624
03030503,Trapeang Ph'av,ត្រពាំងផ្អាវ,village,030305,12.1844873,105.056374
03030504,Ta Ni,តានី,village,030305,12.16867829,105.062033
03030505,Kaoh Champa,កោះចំប៉ា,village,030305,12.20175022,105.0603675
030306,Sampong Chey,សំពងជ័យ,commune,0303,12.1815468,105.1274274
03030601,Chambak,ចំបក់,village,030306,12.14516915,105.1088384
03030602,Trapeang Sla,ត្រពាំងស្លា,village,030306,12.15953378,105.1215196
03030603,Trapeang Trom,ត្រពាំងត្រុំ,village,030306,12.14338468,105.1359148
03030604,Ampil Tvear,អំពិលទ្វារ,village,030306,12.15478305,105.1463346
03030605,Kakaoh,កកោះ,village,030306,12.1488133,105.1484637
03030606,Bos Ta Mom,បុស្សតាមុំ,village,030306,12.15979683,105.1390391
03030607,Trapeang Chhuk,ត្រពាំងឈូក,village,030306,12.16530984,105.1273959
03030608,Pou,ពោធិ,village,030306,12.17057526,105.1225633
03030609,Bakham,បាខម,village,030306,12.18162345,105.1286814
03030610,Sampong Chey,សំពងជ័យ,village,030306,12.18832582,105.1259544
03030611,Svay Meas,ស្វាយមាស,village,030306,12.19964827,105.1255369
03030612,Komar,កុមារ,village,030306,12.19043084,105.1096474
03030613,Doun Tao,ដូន្ដោ,village,030306,12.19777658,105.1030498
03030614,Sandaek,សណ្ដែក,village,030306,12.19912015,105.0881852
030307,Sdaeung Chey,ស្ដើងជ័យ,commune,0303,12.1011045,105.0712462
03030701,Pongro,ពង្រ,village,030307,12.09833618,105.0727961
03030702,Sdaeung Chey,ស្ដើងជ័យ,village,030307,12.09959599,105.0612818
03030703,Pra Boeng,ប្របឹង,village,030307,12.09429024,105.0472666
03030704,Khnar,ខ្នារ,village,030307,12.09491676,105.0288234
03030705,Sangkae,សង្កែ,village,030307,12.12926833,105.090855
03030706,Kdoy,ក្ដុយ,village,030307,12.12113772,105.0597427
03030707,Damnak Ampil,ដំណាក់អំពិល,village,030307,12.13920983,105.0410338
030308,Soutib,សូទិព្វ,commune,0303,12.0569346,105.0744299
03030801,Pana,ប៉ាណា,village,030308,12.06293217,105.0688631
03030802,Skon,ស្គន់,village,030308,12.05666355,105.074742
03030803,Thmei,ថ្មី,village,030308,12.05219612,105.0746489
03030804,Ta Saen,តាសែន,village,030308,12.04351743,105.0623257
03030805,Ngoung,ង៉ូង,village,030308,12.03445295,105.0743591
03030806,Doun Dom,ដូនដុំ,village,030308,12.01696425,105.0690995
03030807,Boeng Chrouy,បឹងជ្រោយ,village,030308,12.00335355,105.0701984
03030808,Soutib,សូទិព្វ,village,030308,12.01641077,105.0761364
030309,Sramar,ស្រម៉រ,commune,0303,12.0773449,105.0908147
03030901,Sram Lech,ស្រាមលិច,village,030309,12.07591154,105.0929504
03030902,Sram Kaeut,ស្រាមកើត,village,030309,12.08008681,105.1009463
03030903,Sram Cheung,ស្រាមជើង,village,030309,12.08559694,105.093257
03030904,PhumThmei,ភូមិថ្មី,village,030309,12.09225545,105.1082239
03030905,Sramar,ស្រម៉រ,village,030309,12.08231961,105.0753188
03030906,Sangkae Pong,សង្កែពង,village,030309,12.0698851,105.0745802
03030907,Pra Khnaor,ប្រខ្នោរ,village,030309,12.08133016,105.1130211
03030908,Kralanh,ក្រឡាញ់,village,030309,12.0694562,105.1128967
03030909,Pratheat,ប្រធាតុ,village,030309,12.08905714,105.0746591
03030910,Trapeang Tmat,ត្រពាំងត្មាត,village,030309,12.05772866,105.1084171
03030911,Sram Angkam,ស្រាមអង្កាម,village,030309,12.08158876,105.1216957
03030912,Andoung Treang,អណ្ដូងត្រាំង,village,030309,12.07157766,105.0989767
03030913,Trapeang Snao,ត្រពាំងស្នោ,village,030309,12.09010397,105.108761
030310,Trapeang Kor,ត្រពាំងគរ,commune,0303,12.1204946,105.1142011
03031001,Trapeang Thma,ត្រពាំងថ្ម,village,030310,12.12794456,105.1231688
03031002,S'ang,ស្អាង,village,030310,12.12167806,105.1218885
03031003,Angk,អង្គ,village,030310,12.11037221,105.1255134
03031004,Praten,ប្រទេន,village,030310,12.10518243,105.1230021
03031005,Tumpor,ទម្ពរ,village,030310,12.08964471,105.125568
03031006,Tnaot Bak,ត្នោតបាក់,village,030310,12.09942071,105.1034256
03031007,Kandal,កណ្ដាល,village,030310,12.11202374,105.0872099
03031008,Areaks,អារក្ស,village,030310,12.10453351,105.0942193
03031009,Trapeang Kor,ត្រពាំងគរ,village,030310,12.13316292,105.0998725
03031010,Kngaok,ក្ងោក,village,030310,12.11631822,105.115122
0305,Kampong Cham,កំពង់ចាម,district,03,11.9924294,105.4645408
030501,Boeng Kok,បឹងកុក,commune,0305,12.003924,105.4624601
03050101,Boeng Kok Ti Muoy,បឹងកុកទី ១,village,030501,11.99898534,105.4611687
03050102,Boeng Kok Ti Pir,បឹងកុកទី ២,village,030501,12.00252209,105.4606511
03050103,Chong Thnal Ti Muoy,ចុងថ្នល់ ទី១,village,030501,12.00800987,105.4669806
03050104,Chong Thnal Ti Pir,ចុងថ្នល់ ទី២,village,030501,12.01353179,105.469057
03050105,La Edth,ឡឥដ្ឋ,village,030501,12.0150399,105.4648982
03050106,Chrouy Thma,ជ្រោយថ្ម,village,030501,11.99755581,105.4670452
03050107,Memay,មេម៉ាយ,village,030501,11.99814842,105.4641619
030502,Kampong Cham,កំពង់ចាម,commune,0305,11.9924294,105.4645408
03050201,Phum Ti Prampir,ភូមិ ទី ៧,village,030502,11.99248555,105.4597798
03050202,Phum Ti Prambei,ភូមិ ទី ៨,village,030502,11.98941336,105.4637428
03050203,Phum Ti Prambuon,ភូមិ ទី ៩,village,030502,11.98968418,105.4633611
